time,magnetizing current,I1 A,I2 A,Q1,Q2,Q3,Q4
2.725e-06,1.5699093486783453,24.60958431067478,161.27772473397505,1,0,0,1
2.7500000000000004e-06,1.630326171754253,24.73345458306792,161.7218988791957,1,0,0,1
2.775e-06,1.695626033089754,24.862361401645963,162.16714757989348,1,0,0,1
2.8000000000000003e-06,1.7671761371958896,24.997673089538377,162.6134786663974,1,0,0,1
2.825e-06,1.8471094537285395,25.141523748664817,163.06090006455395,1,0,0,1
2.8500000000000002e-06,1.9390812750799007,25.297569817560692,163.50941979736555,1,0,0,1
2.8750000000000004e-06,2.050331580689075,25.473052435927038,163.95904598666573,1,0,0,1
2.9e-06,2.183620771348402,25.670733179181433,164.40978685483122,1,0,0,1
2.9250000000000004e-06,2.329149031016719,25.88081342052139,164.86165072653267,1,0,0,1
2.95e-06,2.4908929171225065,26.10727092148315,165.3146460305245,1,0,0,1
2.9750000000000003e-06,2.6754986984789855,26.356513458955966,165.76710332333886,1,0,0,1
3e-06,2.8956147030985337,26.641085165596202,166.21829323748366,1,0,0,1
3.0250000000000003e-06,2.8956147030985337,2.8956147030985337,165.57051716204157,0,1,0,1
3.0500000000000004e-06,2.8956147030985337,2.8956147030985337,164.92014014925107,0,1,0,1
3.075e-06,2.8956147030985337,2.8956147030985337,164.26774397354384,0,1,0,1
3.1000000000000004e-06,2.8956147030985337,2.8956147030985337,163.61769856283286,0,1,0,1
3.125e-06,2.8956147030985337,2.8956147030985337,162.9699786574689,0,1,0,1
3.1500000000000003e-06,2.8956147030985337,2.8956147030985337,162.3245594472745,0,1,0,1
3.175e-06,2.8956147030985337,2.8956147030985337,161.68141656042025,0,1,0,1
3.2000000000000003e-06,2.8956147030985337,2.8956147030985337,161.0405260526529,0,1,0,1
3.2250000000000005e-06,2.8956147030985337,2.8956147030985337,160.40186439686155,0,1,0,1
3.2500000000000002e-06,2.8956147030985337,2.8956147030985337,159.76540847296897,0,1,0,1
3.2750000000000004e-06,2.8956147030985337,2.8956147030985337,159.13241648875558,0,1,0,1
3.3e-06,2.8956147030985337,2.8956147030985337,158.50497959300586,0,1,0,1
3.3250000000000004e-06,2.8956147030985337,2.8956147030985337,157.88295364220696,0,1,0,1
3.35e-06,2.8956147030985337,2.8956147030985337,157.26620063094273,0,1,0,1
3.3750000000000003e-06,2.8956147030985337,2.8956147030985337,156.6545883316638,0,1,0,1
3.4000000000000005e-06,2.8956147030985337,2.8956147030985337,156.04798996121508,0,1,0,1
3.4250000000000002e-06,2.8956147030985337,2.8956147030985337,155.44628387172887,0,1,0,1
3.4500000000000004e-06,2.8956147030985337,2.8956147030985337,154.84935326374108,0,1,0,1
3.475e-06,2.8956147030985337,2.8956147030985337,154.2572823027777,0,1,0,1
3.5000000000000004e-06,2.8956147030985337,2.8956147030985337,153.67052098652925,0,1,0,1
3.525e-06,2.8956147030985337,2.8956147030985337,153.08892857050407,0,1,0,1
3.5500000000000003e-06,2.8956147030985337,2.8956147030985337,152.51237043072797,0,1,0,1
3.5750000000000005e-06,2.8956147030985337,2.8956147030985337,151.9407176970464,0,1,0,1
3.6000000000000003e-06,2.8956147030985337,2.8956147030985337,151.3738469142238,0,1,0,1
3.6250000000000004e-06,2.8956147030985337,2.8956147030985337,150.81163972830544,0,1,0,1
3.65e-06,2.8956147030985337,2.8956147030985337,150.25398259597642,0,1,0,1
3.6750000000000004e-06,2.8956147030985337,2.8956147030985337,149.70076651488813,0,1,0,1
3.7e-06,2.8956147030985337,2.8956147030985337,149.1501370076037,0,1,0,1
3.7250000000000003e-06,2.8956147030985337,2.8956147030985337,148.60058490146884,0,1,0,1
3.7500000000000005e-06,2.8956147030985337,2.8956147030985337,148.05210389268282,0,1,0,1
3.7750000000000003e-06,2.8956147030985337,2.8956147030985337,147.5046877387017,0,1,0,1
3.8000000000000005e-06,2.8956147030985337,2.8956147030985337,146.95833025740788,0,1,0,1
3.825000000000001e-06,2.8956147030985337,2.8956147030985337,146.41302532629425,0,1,0,1
3.85e-06,2.8956147030985337,2.8956147030985337,145.86876688166234,0,1,0,1
3.875e-06,2.8956147030985337,2.8956147030985337,145.32554891783425,0,1,0,1
3.9e-06,2.8956147030985337,2.8956147030985337,144.78336548637824,0,1,0,1
3.9250000000000005e-06,2.8956147030985337,2.8956147030985337,144.24255825168856,0,1,0,1
3.95e-06,2.8956147030985337,2.8956147030985337,143.70363428752134,0,1,0,1
3.975e-06,2.8956147030985337,2.8956147030985337,143.16657403291111,0,1,0,1
4.000000000000001e-06,2.8956147030985337,2.8956147030985337,142.6313582634177,0,1,0,1
4.0250000000000004e-06,2.8956147030985337,2.8956147030985337,142.09796808307226,0,1,0,1
4.05e-06,2.8956147030985337,2.8956147030985337,141.56638491656972,0,1,0,1
4.075e-06,2.8956147030985337,2.8956147030985337,141.03659050169813,0,1,0,1
4.1000000000000006e-06,2.8956147030985337,2.8956147030985337,140.5085668819965,0,1,0,1
4.125e-06,2.8956147030985337,2.8956147030985337,139.98229639963247,0,1,0,1
4.15e-06,2.8956147030985337,2.8956147030985337,139.4579820807628,0,1,0,1
4.175000000000001e-06,2.8956147030985337,2.8956147030985337,138.94178668271832,0,1,0,1
4.2000000000000004e-06,2.8956147030985337,2.8956147030985337,138.43334254358365,0,1,0,1
4.225e-06,2.8956147030985337,2.8956147030985337,137.93230901552386,0,1,0,1
4.25e-06,2.8956147030985337,2.8956147030985337,137.43836975989134,0,1,0,1
4.2750000000000006e-06,2.8956147030985337,2.8956147030985337,136.95123038137928,0,1,0,1
4.3e-06,2.8956147030985337,2.8956147030985337,136.47061635062684,0,1,0,1
4.325e-06,2.8956147030985337,2.8956147030985337,135.99627117337712,0,1,0,1
4.350000000000001e-06,2.8956147030985337,2.8956147030985337,135.5279547713027,0,1,0,1
4.3750000000000005e-06,2.8956147030985337,2.8956147030985337,135.06544204530647,0,1,0,1
4.4e-06,2.8956147030985337,2.8956147030985337,134.60852159675107,0,1,0,1
4.425e-06,2.8956147030985337,2.8956147030985337,134.15773175801996,0,1,0,1
4.450000000000001e-06,2.8956147030985337,2.8956147030985337,133.71294936026965,0,1,0,1
4.475e-06,2.8956147030985337,2.8956147030985337,133.27393945253152,0,1,0,1
4.5e-06,2.8956147030985337,2.8956147030985337,132.84048204719883,0,1,0,1
4.525000000000001e-06,2.8956147030985337,2.8956147030985337,132.41237081673012,0,1,0,1
4.5500000000000005e-06,2.8956147030985337,2.8956147030985337,131.98941193294624,0,1,0,1
4.575e-06,2.8956147030985337,2.8956147030985337,131.57142303028604,0,1,0,1
4.6e-06,2.8956147030985337,2.8956147030985337,131.15823227719923,0,1,0,1
4.625000000000001e-06,2.8956147030985337,2.8956147030985337,130.74967754218963,0,1,0,1
4.65e-06,2.8956147030985337,2.8956147030985337,130.34560564296734,0,1,0,1
4.675e-06,2.8956147030985337,2.8956147030985337,129.94587166879668,0,1,0,1
4.700000000000001e-06,2.8956147030985337,2.8956147030985337,129.55044239728275,0,1,0,1
4.7250000000000005e-06,2.8956147030985337,2.8956147030985337,129.15982327780205,0,1,0,1
4.75e-06,2.8956147030985337,2.8956147030985337,128.77384226371856,0,1,0,1
4.775e-06,2.8956147030985337,2.8956147030985337,128.39233734880665,0,1,0,1
4.800000000000001e-06,2.8956147030985337,2.8956147030985337,128.01515576435128,0,1,0,1
4.825e-06,2.8956147030985337,2.8956147030985337,127.64215325705236,0,1,0,1
4.85e-06,2.8956147030985337,2.8956147030985337,127.27319343800183,0,1,0,1
4.875000000000001e-06,2.8956147030985337,2.8956147030985337,126.90814719435873,0,1,0,1
4.9000000000000005e-06,2.8956147030985337,2.8956147030985337,126.54689215649003,0,1,0,1
4.925e-06,2.8956147030985337,2.8956147030985337,126.18931221431143,0,1,0,1
4.95e-06,2.8956147030985337,2.8956147030985337,125.83529707738266,0,1,0,1
4.975000000000001e-06,2.8956147030985337,2.8956147030985337,125.48474187401072,0,1,0,1
5e-06,2.8956147030985337,2.8956147030985337,125.13754678521131,0,1,0,1
5.025e-06,2.8956147030985337,2.8956147030985337,124.79361670989135,0,1,0,1
5.050000000000001e-06,2.609987803196769,-15.251434317934354,125.02995484791788,0,1,1,0
5.0750000000000005e-06,2.403937142417863,-15.491512586186044,125.26814810022735,0,1,1,0
5.1e-06,2.232368793874545,-15.69732885397329,125.50788353493483,0,1,1,0
5.125e-06,2.0817834735592764,-15.88238673118969,125.74919143324277,0,1,1,0
5.150000000000001e-06,1.9457955922009968,-16.05307627624588,125.99210307912813,0,1,1,0
5.1750000000000004e-06,1.8328164116454722,-16.20099084641328,126.23665080641125,0,1,1,0
5.2e-06,1.7432564684666965,-16.325724681347822,126.48286804870163,0,1,1,0
5.225000000000001e-06,1.666336065297391,-16.438062419336685,126.73078939243852,0,1,1,0
5.2500000000000006e-06,1.5977313668847697,-16.542333009295756,126.98045063326367,0,1,1,0
5.275e-06,1.5351598513702378,-16.640824268056296,127.23188883598574,0,1,1,0
5.3e-06,1.4772343967456811,-16.734928803028563,127.48514239841971,0,1,1,0
5.325000000000001e-06,1.4230345653756562,-16.825572737397447,127.74025111941171,0,1,1,0
5.3500000000000004e-06,1.3719113689526368,-16.913410955531543,127.99725627138928,0,1,1,0
5.375e-06,1.3233863216025024,-16.998928060941836,128.25620067781037,0,1,1,0
5.400000000000001e-06,1.2770943316405186,-17.082495496348226,128.51712879592122,0,1,1,0
5.4250000000000006e-06,1.2327491373026367,-17.164406120593704,128.78008680527438,0,1,1,0
5.45e-06,1.190121254117271,-17.24489627481191,129.04512270250427,0,1,1,0
5.475e-06,1.1490232950384325,-17.32416047680574,129.31228640290922,0,1,1,0
5.500000000000001e-06,1.1092998510234817,-17.402361556040315,129.58162984944659,0,1,1,0
5.5250000000000005e-06,1.0708203079433019,-17.479637853458488,129.85320712981252,0,1,1,0
5.55e-06,1.0334736190525675,-17.556108466997586,130.1270746023511,0,1,1,0
5.575000000000001e-06,0.9971644179638761,-17.631852670266753,130.4031196176144,0,1,1,0
5.600000000000001e-06,0.9618059480404318,-17.70693580379165,130.6811922628246,0,1,1,0
5.625e-06,0.9272814917889395,-17.78148104707497,130.96133777204736,0,1,1,0
5.65e-06,0.8935342683684241,-17.855551886491217,131.24360308401748,0,1,1,0
5.675000000000001e-06,0.8605136864712064,-17.929205875436303,131.52803693335258,0,1,1,0
5.7000000000000005e-06,0.8281744365676704,-18.00249555602289,131.81468994813392,0,1,1,0
5.725e-06,0.7964757477897376,-18.075469217125338,132.10361475440553,0,1,1,0
5.750000000000001e-06,0.7653807743120148,-18.148171524002336,132.39486608820044,0,1,1,0
5.775000000000001e-06,0.7348560846343837,-18.220644046189467,132.68850091576695,0,1,1,0
5.8e-06,0.7048712334010699,-18.292925704133193,132.98457856273984,0,1,1,0
